"ReturnCode","LL","tvE0","tvAlpha","tvBeta","tvGam","dE0dTRT1","dE0dTRT2","dE0dTRT5","dE0dTRT6","dE0dTRT7","dE0dTRT17","dAlphadTRT1","dAlphadTRT2","dAlphadTRT5","dAlphadTRT6","dAlphadTRT7","dAlphadTRT17","dBetadTRT1","dBetadTRT2","dBetadTRT5","dBetadTRT6","dBetadTRT7","dBetadTRT17","dGamdTRT1","dGamdTRT2","dGamdTRT5","dGamdTRT6","dGamdTRT7","dGamdTRT17","dE0dBLMEANTTP","dAlphadBLMEANTTP","dGamdBLMEANTTP","dBetadBLMEANTTP","EEps","omega(nE0,nE0)","omega(nAlpha,nE0)","omega(nAlpha,nAlpha)","omega(nBeta,nE0)","omega(nBeta,nAlpha)","omega(nBeta,nBeta)","omega(nGam,nE0)","omega(nGam,nAlpha)","omega(nGam,nBeta)","omega(nGam,nGam)"
3,-16352.2,2.58843,22.808,1.75133,0.0501534,-0.138137,-0.116212,-0.172659,-0.248178,-0.0391686,0.390026,-0.0125547,-0.279199,-0.169904,0.209003,0.0105159,0.0512358,-0.0119451,-0.111091,-0.0400024,0.0233722,0.0181026,0.206403,-0.0865564,0.0252104,0.470265,0.035233,0.0314031,0.0576929,1.04176,0.140125,-0.540518,-0.35051,0.25416,0.27774,-0.133426,0.11508,0.0536038,0.00393183,0.0276309,0.242255,-0.142124,0.0320521,0.507347
3,-17238.5,2.92277,21.8405,1.72365,0.0488687,-0.152086,-0.133119,-0.205143,-0.297989,-0.04102,0.431681,-0.0131146,-0.287006,-0.151468,0.21548,0.00971632,0.0457545,-0.0124467,-0.105279,-0.0396998,0.0227073,0.018291,0.219999,-0.0957565,0.0243928,0.565629,0.0352948,0.0278607,0.0543501,0.956911,0.137066,-0.649008,-0.322703,0.270791,0.258167,-0.0700024,0.129513,0.101769,0.0223559,0.0626918,0.165862,-0.144031,0.0204822,0.482618
3,-16564.3,2.65281,22.5112,1.72139,0.0511399,-0.145697,-0.133512,-0.204968,-0.299766,-0.0386667,0.322135,-0.0129912,-0.262374,-0.158967,0.179616,0.0103782,0.0454376,-0.0124645,-0.102799,-0.0399477,0.0229131,0.0184043,0.20063,-0.0942035,0.0244513,0.491185,0.0357626,0.0313976,0.0552885,0.866816,0.184711,-0.569795,-0.381947,0.261324,0.453628,-0.0823868,0.0843027,0.129737,0.013231,0.0566354,0.122737,-0.0875146,0.000881495,0.362351
3,-16863,3.11064,21.7547,1.77211,0.0510588,-0.161987,-0.132996,-0.212179,-0.286016,-0.040329,0.376271,-0.0134464,-0.337449,-0.147938,0.196862,0.00982225,0.045634,-0.0125587,-0.125458,-0.0406304,0.0224088,0.0169221,0.198975,-0.0947251,0.0236841,0.609353,0.0329487,0.0285102,0.0541724,0.849646,0.139576,-0.671636,-0.38191,0.259342,0.275143,-0.0896976,0.134017,0.106246,0.012801,0.0625048,0.182803,-0.142671,0.0328701,0.467316
3,-16653.7,2.095,22.4217,1.59231,0.0496997,-0.145917,-0.120307,-0.195995,-0.282832,-0.0397185,0.276772,-0.0133016,-0.233332,-0.170182,0.174965,0.0104358,0.0417754,-0.0125133,-0.107328,-0.0405006,0.0225761,0.0175748,0.231929,-0.0970073,0.0243957,0.371516,0.0347749,0.0315009,0.0495475,0.909791,0.165615,-0.569354,-0.449595,0.267959,0.571579,-0.170819,0.117378,0.0985496,0.0141574,0.0456639,0.29788,-0.110125,0.0374181,0.385526
3,-16833.7,3.04442,21.0435,1.69608,0.0515129,-0.162287,-0.133779,-0.220719,-0.328454,-0.041197,0.30512,-0.0140047,-0.273546,-0.153498,0.16878,0.00959974,0.0421679,-0.0130378,-0.114106,-0.0418171,0.0220639,0.0167451,0.2246,-0.109888,0.0234175,0.622124,0.0318925,0.0275843,0.0503764,0.850404,0.132566,-0.598619,-0.373955,0.269827,0.381457,-0.0949297,0.158124,0.156106,0.0242086,0.0934656,0.198396,-0.17734,0.0217889,0.516484
3,-16709.6,2.49345,21.965,1.61882,0.0487551,-0.148164,-0.111423,-0.184462,-0.247543,-0.0422713,0.421573,-0.0134028,-0.318309,-0.159939,0.18255,0.00971965,0.0456791,-0.0121659,-0.111406,-0.0400708,0.0223274,0.0183903,0.168458,-0.107554,0.0235628,0.526017,0.0323497,0.0272273,0.0511088,0.963116,0.117199,-0.606961,-0.405531,0.26513,0.379655,-0.0933169,0.0912634,0.117588,0.0163008,0.0663248,0.226485,-0.0740408,0.0580226,0.412926
3,-16567,2.9815,21.597,1.73628,0.0499422,-0.148871,-0.133855,-0.206818,-0.239723,-0.0392646,0.516304,-0.0131372,-0.252169,-0.148467,0.195959,0.0100953,0.0471668,-0.0124215,-0.095684,-0.0391407,0.0222116,0.0177842,0.180016,-0.100908,0.0242238,0.544625,0.0338723,0.0281722,0.0526344,0.918227,0.131819,-0.655557,-0.319631,0.259124,0.292924,-0.0850644,0.119454,0.0944982,0.014974,0.0494732,0.141438,-0.133803,0.00417197,0.436467
3,-17029.7,2.79116,21.2643,1.66384,0.0523785,-0.153826,-0.137471,-0.204778,-0.230638,-0.0379188,0.35916,-0.0131852,-0.295361,-0.14391,0.162702,0.0103166,0.0449816,-0.0123467,-0.100329,-0.0383411,0.0230757,0.0176029,0.207487,-0.0895197,0.0243861,0.638901,0.0339213,0.030156,0.053876,0.824158,0.144373,-0.597343,-0.424048,0.271022,0.38278,-0.125844,0.145704,0.125451,0.0138194,0.0701805,0.246633,-0.13274,0.0540017,0.432145
3,-16861.7,2.22466,23.0468,1.65365,0.0471454,-0.155201,-0.0507361,-0.151577,-0.304059,-0.037639,0.189169,-0.0132088,-0.362324,-0.214767,0.160666,0.011749,0.0533145,-0.0121794,-0.122299,-0.0394003,0.0261336,0.0137539,0.197329,-0.0405589,0.0245843,0.617049,0.0337714,0.0353405,0.054527,1.18549,0.0137503,-0.572936,-0.381296,0.27959,0.309694,-0.178944,0.122277,0.0361371,-0.00692174,0.0145513,0.334133,-0.146588,0.0741776,0.533417
3,-16663,2.10417,23.0074,1.62454,0.0495721,-0.129225,-0.11596,-0.155536,-0.126459,-0.0395052,0.367885,-0.0122925,-0.333001,-0.146127,0.120916,0.0100861,0.0487911,-0.0119859,-0.124592,-0.0353656,0.0247189,0.0154793,0.18794,-0.0278041,0.0249312,0.494129,0.0330703,0.0306787,0.0517301,1.01564,0.0379925,-0.498371,-0.439868,0.268855,0.360151,-0.17402,0.106746,0.027168,0.000976699,0.0108543,0.359441,-0.146592,0.0455242,0.532572
3,-16904.1,3.43075,20.9676,1.80078,0.051857,-0.165282,-0.135363,-0.226893,-0.284962,-0.0415161,0.48268,-0.0133429,-0.2762,-0.153019,0.220865,0.00961629,0.0459426,-0.0124937,-0.113948,-0.0397213,0.0229639,0.01807,0.183218,-0.106265,0.0241337,0.617221,0.0344053,0.027636,0.0538493,0.747355,0.1708,-0.581216,-0.356752,0.269417,0.338112,-0.0904684,0.123427,0.126158,0.0112875,0.0675399,0.127995,-0.12361,0.00776969,0.388143
3,-16510.6,3.20794,22.1769,1.81294,0.0495534,-0.145133,-0.131676,-0.205925,-0.253597,-0.0397694,0.361254,-0.0130518,-0.222226,-0.158499,0.207688,0.00980924,0.0452832,-0.0123803,-0.105362,-0.0393151,0.0222714,0.0182221,0.22614,-0.101766,0.0242865,0.62223,0.0348665,0.0281257,0.0529173,0.756334,0.144245,-0.657046,-0.416619,0.268371,0.372568,-0.130261,0.140108,0.145163,-0.00709563,0.0767293,0.217049,-0.15425,0.0490525,0.487346
3,-17387.2,2.69431,22.4024,1.72464,0.0515644,-0.138375,-0.105065,-0.203618,-0.356156,-0.0398787,0.34574,-0.0129012,-0.331245,-0.14347,0.18989,0.0102539,0.044767,-0.0125381,-0.129899,-0.0375084,0.0230026,0.0178835,0.194007,-0.0859715,0.0234159,0.436171,0.0354514,0.0303227,0.0544838,0.912634,0.154793,-0.55719,-0.367114,0.265759,0.337681,-0.0929929,0.120739,0.104848,0.0233691,0.0612561,0.212623,-0.11904,0.03232,0.401645
3,-16972.3,3.00649,22.9088,1.77688,0.0473962,-0.157085,-0.130546,-0.206565,-0.309018,-0.0391994,0.416065,-0.0129723,-0.278511,-0.154518,0.190492,0.0100827,0.0466978,-0.0121247,-0.106343,-0.0392864,0.0234281,0.0182681,0.220486,-0.0967868,0.0246122,0.526385,0.0351359,0.0296518,0.0566509,0.811434,0.15603,-0.673011,-0.375141,0.25836,0.309142,-0.0704987,0.107874,0.124322,0.0115342,0.0673267,0.173651,-0.114826,0.0370103,0.42097
3,-17304.6,3.03723,21.6495,1.73968,0.048281,-0.138559,-0.114339,-0.186482,-0.281201,-0.0401088,0.493192,-0.0128875,-0.307794,-0.163087,0.212722,0.0100518,0.0470777,-0.0122906,-0.107603,-0.0393686,0.0239523,0.0184843,0.182487,-0.082514,0.0246124,0.646653,0.0350354,0.0293899,0.055814,0.895237,0.148504,-0.593527,-0.336851,0.269302,0.301635,-0.101684,0.123801,0.133157,-0.000931625,0.0809535,0.238133,-0.147699,0.0766461,0.534792
3,-16745.8,2.58011,22.1114,1.64834,0.0501302,-0.164061,-0.141038,-0.237986,-0.379572,-0.0399843,0.458704,-0.0132182,-0.274027,-0.154646,0.183051,0.00988046,0.0447528,-0.0124752,-0.105838,-0.0400204,0.0230531,0.0181867,0.211662,-0.109026,0.0249289,0.558262,0.034917,0.0282909,0.0549235,0.786165,0.150202,-0.589939,-0.421205,0.268663,0.246849,-0.0760353,0.125191,0.126794,-0.0226576,0.0855106,-0.0275709,-0.126655,-0.0259403,0.467087
3,-16622.6,1.85199,22.9435,1.59193,0.0476797,0.016239,0.123386,0.0611396,-0.389206,-0.0708957,-0.0615135,-0.015279,-0.316809,-0.280352,0.147418,0.00696672,0.0803497,-0.0109401,-0.068593,-0.0328148,0.0189027,0.01857,0.0384232,0.00413354,0.0135596,0.864874,0.0209023,0.0309078,0.0462651,1.35992,-0.018763,-0.40317,-0.385211,0.250714,0.189264,-0.129916,0.129845,0.00304422,0.0240892,0.0169224,0.228291,-0.143525,0.0117757,0.540441
3,-17128.8,2.76106,22.5067,1.69547,0.0493138,-0.15531,-0.129972,-0.224395,-0.316029,-0.0408794,0.427628,-0.0132293,-0.284301,-0.160075,0.195312,0.00991976,0.0448854,-0.0124526,-0.118198,-0.0394597,0.0231341,0.0179449,0.203456,-0.0986261,0.0241933,0.533743,0.034983,0.0295377,0.0542089,0.858455,0.161448,-0.62842,-0.377708,0.271585,0.335535,-0.0720614,0.103302,0.120269,0.0203023,0.0673419,0.160218,-0.0838489,0.0313119,0.355748
3,-16983,2.89671,20.918,1.68332,0.0558023,-0.161284,-0.140275,-0.228461,-0.290521,-0.0409035,0.407216,-0.0133627,-0.277283,-0.179935,0.22315,0.00982943,0.0449083,-0.012455,-0.105153,-0.0403099,0.0224454,0.0182723,0.216298,-0.102806,0.0245188,0.47723,0.0350894,0.0284204,0.0537932,0.75136,0.157407,-0.535449,-0.431024,0.267036,0.29803,-0.0704198,0.141962,0.108829,0.0244032,0.0597832,0.130286,-0.167143,-0.00701666,0.500788
3,-16741,2.58839,21.7968,1.64329,0.0510235,-0.142259,-0.129167,-0.208743,-0.258085,-0.0393357,0.395519,-0.0130459,-0.254024,-0.153021,0.239815,0.0101588,0.0449791,-0.0123438,-0.101131,-0.0384777,0.0227438,0.0175258,0.210251,-0.0950725,0.0248455,0.424493,0.0347022,0.0288429,0.0521868,0.870194,0.150522,-0.554608,-0.390535,0.257394,0.381643,-0.0825257,0.108974,0.106337,0.0263675,0.0563693,0.150881,-0.106979,0.00201614,0.390406
1,-16736.5,1.67122,22.1761,1.49011,0.0481538,0.0675842,0.421494,0.198035,-0.216003,-0.0534293,0.038498,-0.0582574,-0.390737,-0.115976,0.350097,0.0212047,0.158259,0.0140255,-0.00213476,0.0823956,0.18865,0.0376861,0.105656,0.0357123,0.0302834,0.389029,0.043619,0.161595,-0.0821776,1.34942,-0.0410287,-0.272771,-0.385411,0.259137,0.319348,-0.183763,0.132825,0.0125808,0.0142205,0.0176579,0.304264,-0.142876,0.0402039,0.504512
3,-17078.3,2.69983,21.2939,1.65994,0.0531161,-0.159103,-0.113154,-0.199114,-0.151436,-0.0378203,0.496146,-0.0135176,-0.256386,-0.162175,0.170584,0.0105919,0.0469827,-0.0119458,-0.109129,-0.0382053,0.0225146,0.0172736,0.18426,-0.109628,0.0244118,0.653017,0.0334786,0.0319626,0.0563034,0.659292,0.145248,-0.543228,-0.486731,0.264966,0.602956,-0.130623,0.108682,0.189605,0.00545021,0.0865562,0.249823,-0.0972154,0.053363,0.34097
3,-16728.3,1.36418,22.2493,1.48139,0.0493034,-0.108812,0.235734,0.264089,-1.07051,-0.0731246,0.413759,-0.0479357,-0.24504,-0.221065,0.241873,0.0274521,0.0490806,-0.0151475,-0.0507028,0.0325168,0.0361023,-0.00983728,0.0867924,0.0689989,-0.000824945,0.759599,-0.0240689,0.142829,0.0096872,1.30309,0.0142559,-0.443529,-0.454742,0.2634,0.119457,-0.0901672,0.0848971,-0.0301204,0.0358419,0.0178252,0.165152,-0.0732156,-0.000769477,0.410508
1,-16626,2.57266,22.3066,1.75981,0.0529139,-0.0679851,0.142903,0.00494361,-0.151874,-0.0568601,-0.0539182,-0.0177521,-0.358186,-0.229878,0.177372,0.00811585,0.0737506,-0.0145488,-0.0654376,-0.03149,0.019164,0.0157921,0.0405286,0.208456,0.00989645,0.606187,0.0170373,0.0235913,0.0326523,1.15232,0.0663408,-0.526077,-0.339419,0.261114,0.191072,-0.114299,0.137931,0.0421925,0.0136009,0.0310648,0.184719,-0.133405,0.0292372,0.462095
3,-16402.6,2.2689,22.7398,1.64638,0.0496978,-0.158383,-0.129033,-0.23019,-0.289561,-0.0421288,0.32878,-0.0137032,-0.241554,-0.156797,0.22906,0.00943236,0.0418759,-0.0130258,-0.122087,-0.0417279,0.0216397,0.017395,0.223939,-0.106504,0.0237847,0.597346,0.0336485,0.0276418,0.0501479,1.06114,0.14928,-0.584888,-0.390882,0.256201,0.268335,-0.0345003,0.110196,0.0908746,0.0446271,0.0607593,0.122509,-0.128086,-0.0184756,0.453308
3,-16640.2,2.67422,21.5553,1.68554,0.0526863,-0.135582,-0.0979299,-0.181073,-0.296053,-0.0406318,0.249924,-0.0137092,-0.304106,-0.163151,0.161119,0.0104526,0.0445322,-0.0124451,-0.149385,-0.0396304,0.0228575,0.0171979,0.234037,-0.113391,0.0213599,0.477848,0.0302259,0.0292505,0.0480082,0.882382,0.185433,-0.602443,-0.359501,0.262185,0.332452,-0.0923873,0.125958,0.105333,0.0278442,0.0659238,0.232799,-0.126783,0.0377182,0.386791
3,-16859.3,2.00586,22.9333,1.58053,0.0504031,-0.17177,-0.0936363,-0.14174,-0.321199,-0.037472,0.330338,-0.01395,-0.274344,-0.154541,0.110091,0.00990437,0.0555645,-0.0118129,-0.0940762,-0.0385492,0.0222423,0.0162077,0.159523,-0.0552712,0.0219521,0.462529,0.0284038,0.02854,0.0529095,1.12624,0.060345,-0.447615,-0.364576,0.254456,0.341527,-0.195549,0.161422,-0.00959274,0.0365998,0.0198358,0.288021,-0.179171,-0.016982,0.540893
3,-16435.9,2.61651,23.0918,1.69516,0.0471165,-0.136933,-0.107044,-0.148707,-0.236247,-0.0382775,0.427807,-0.0127769,-0.309801,-0.179348,0.0834422,0.0109514,0.0484289,-0.0121093,-0.100029,-0.0399397,0.0249813,0.0172086,0.234874,-0.0787241,0.023283,0.491926,0.0331036,0.0297194,0.0510075,0.826396,0.162139,-0.563597,-0.370326,0.245444,0.33975,-0.159898,0.149818,0.0614756,0.0123704,0.0340038,0.263096,-0.162787,0.0262176,0.485329
3,-16842.7,2.91415,23.0848,1.72703,0.0463001,-0.14857,-0.131281,-0.222113,-0.333214,-0.0390948,0.383226,-0.0127235,-0.301406,-0.157417,0.18349,0.0100822,0.0451559,-0.0123481,-0.102816,-0.038543,0.0233858,0.0182192,0.221517,-0.0892513,0.0243623,0.504406,0.0344417,0.0288878,0.0530459,0.789045,0.14526,-0.59602,-0.356469,0.266936,0.343775,-0.0675916,0.0958495,0.123655,0.0117657,0.0602448,0.11108,-0.117476,-0.00179974,0.442668
3,-17123.4,2.99373,20.7773,1.70726,0.0549507,-0.152377,-0.132226,-0.216661,-0.292218,-0.0399441,0.44995,-0.0130617,-0.246852,-0.13199,0.19899,0.0100072,0.0471267,-0.012261,-0.103334,-0.0383648,0.0234395,0.0185393,0.21636,-0.0989416,0.0250034,0.665025,0.0350484,0.0292415,0.0573732,0.953066,0.147427,-0.613349,-0.354916,0.262163,0.255636,-0.0762275,0.12449,0.100316,0.0194793,0.0633395,0.144198,-0.122236,0.0181284,0.395345
3,-16571.3,2.58121,22.4061,1.6818,0.0489271,-0.128374,-0.129078,-0.199422,-0.384045,-0.0378296,0.290816,-0.0130567,-0.211426,-0.145089,0.16256,0.0103326,0.047355,-0.0123698,-0.0848441,-0.0371208,0.0242069,0.0172404,0.243552,-0.0873955,0.0248262,0.714682,0.0350855,0.0306372,0.0546923,0.972969,0.145545,-0.656768,-0.340401,0.257226,0.302871,-0.139619,0.143396,0.0677813,0.0146834,0.0418608,0.241184,-0.140362,0.0370464,0.484537
3,-16538.4,2.91913,21.6965,1.71334,0.0519893,-0.159969,-0.140041,-0.221539,-0.329155,-0.040454,0.417379,-0.0133278,-0.297461,-0.147905,0.201393,0.00981041,0.0440753,-0.0125958,-0.104286,-0.0404912,0.0225604,0.0178507,0.215938,-0.10314,0.0243888,0.606931,0.0348423,0.0283216,0.0535492,0.722001,0.15451,-0.527922,-0.43855,0.266545,0.309292,-0.0434338,0.110673,0.15275,0.0267375,0.098227,0.143572,-0.151443,0.0137074,0.497417
3,-16985.8,2.5644,22.153,1.66582,0.0508283,-0.163315,-0.141672,-0.233336,-0.278447,-0.0412713,0.441437,-0.0136422,-0.326896,-0.162368,0.214059,0.00969905,0.0436732,-0.0126267,-0.103867,-0.0396881,0.0214805,0.0179854,0.201173,-0.106588,0.0241642,0.516215,0.0342929,0.0282478,0.0525864,0.899313,0.154676,-0.601614,-0.409946,0.272345,0.285585,-0.0336234,0.103191,0.121077,0.0293008,0.0704498,0.152823,-0.108646,0.0250063,0.459077
3,-16868.6,3.12503,22.1574,1.77158,0.0489101,-0.153348,-0.135332,-0.215713,-0.324101,-0.0400532,0.30761,-0.0133962,-0.246961,-0.156506,0.248457,0.00977064,0.0433242,-0.0127676,-0.113904,-0.0408483,0.0230377,0.0172192,0.226359,-0.0983306,0.0242931,0.559108,0.0348929,0.0286833,0.0528518,0.721279,0.113858,-0.626488,-0.467965,0.271613,0.336719,-0.0825553,0.0957163,0.124963,0.000787925,0.0594618,0.194951,-0.117678,0.0431285,0.422031
3,-16883.8,2.1667,23.3791,1.66372,0.0464181,-0.105305,-0.0755959,-0.121494,-0.49267,-0.0424096,0.228847,-0.0124551,-0.32399,-0.149409,0.140441,0.00971563,0.044521,-0.0127805,-0.0986736,-0.0411445,0.0288053,0.0162272,0.118863,-0.0207969,0.0224159,0.373036,0.0320417,0.0345499,0.0436738,1.19248,0.0659059,-0.517944,-0.340812,0.2623,0.342332,-0.207701,0.148724,0.0122973,0.0111035,0.0156465,0.352867,-0.178679,0.0430657,0.588445
3,-16871.5,3.0892,21.5264,1.7682,0.0525964,-0.153115,-0.134466,-0.214388,-0.264606,-0.0400351,0.472671,-0.0131363,-0.249913,-0.151511,0.191779,0.0100597,0.0456459,-0.0126287,-0.114128,-0.0394426,0.022903,0.0181082,0.203471,-0.0976065,0.0249105,0.615083,0.0346905,0.0300308,0.0534812,0.753385,0.139636,-0.568842,-0.418093,0.268871,0.331593,-0.123995,0.139552,0.113053,0.00236771,0.0599322,0.202768,-0.141554,0.0374177,0.452818
3,-17534.6,2.75423,22.2265,1.72426,0.0505264,-0.157488,-0.138959,-0.206952,-0.25243,-0.041136,0.347163,-0.0132173,-0.233063,-0.14653,0.198754,0.00965763,0.0435319,-0.0124979,-0.107462,-0.0408131,0.0221331,0.0187147,0.227623,-0.097967,0.0245627,0.623714,0.0344749,0.0283244,0.0533467,0.883394,0.149689,-0.631881,-0.346334,0.276291,0.347487,-0.0963974,0.133451,0.112429,0.0179769,0.059031,0.185963,-0.183722,-0.00049971,0.569709
3,-16585.8,2.80029,22.4122,1.72974,0.0489923,-0.137991,-0.124351,-0.205066,-0.259765,-0.0403571,0.376224,-0.0128783,-0.271299,-0.158979,0.201752,0.0099129,0.0461495,-0.0123493,-0.108051,-0.0386055,0.0232066,0.0183656,0.222195,-0.0978943,0.0245913,0.490068,0.0342907,0.0278523,0.0540392,0.917898,0.152137,-0.670789,-0.366392,0.253705,0.292287,-0.0793502,0.133183,0.0952032,0.0289404,0.0578954,0.14194,-0.133849,-0.000458703,0.419871
3,-17102.1,2.46258,22.6542,1.6622,0.0474703,-0.135278,-0.146919,-0.180363,-0.202758,-0.040873,0.449977,-0.0135843,-0.238748,-0.179059,0.121674,0.010734,0.0452563,-0.0127098,-0.0995923,-0.0386868,0.0239224,0.0161253,0.15314,-0.0925059,0.0232695,0.454071,0.0292033,0.0355429,0.0513877,0.96631,0.177124,-0.641312,-0.345225,0.26742,0.440425,-0.199383,0.16949,0.0637575,0.0191846,0.0385496,0.270887,-0.157368,0.0202053,0.42954
3,-17245.4,3.02472,22.1832,1.74746,0.0498193,-0.157522,-0.137182,-0.216189,-0.269043,-0.040285,0.43549,-0.0132811,-0.30055,-0.163579,0.21614,0.00986778,0.0450258,-0.0123764,-0.107105,-0.0395136,0.022403,0.018494,0.2007,-0.106825,0.0242605,0.447274,0.0344148,0.0291622,0.0547386,0.734076,0.136457,-0.512547,-0.432699,0.266943,0.361142,-0.0902958,0.137425,0.128974,0.0221484,0.0718491,0.152629,-0.1333,0.0101935,0.41912
3,-17044.9,3.01265,22.3043,1.72623,0.0487333,-0.162861,-0.131786,-0.217718,-0.370853,-0.0406215,0.445231,-0.0133554,-0.290017,-0.174102,0.175589,0.0100749,0.0463653,-0.0121607,-0.0975518,-0.0387146,0.0238049,0.0185397,0.190216,-0.101712,0.0243557,0.546702,0.0342748,0.029418,0.0545369,0.920469,0.126945,-0.541766,-0.30455,0.258887,0.271222,-0.0815407,0.132965,0.102139,0.018547,0.0608351,0.155015,-0.131703,0.0198833,0.436653
3,-16803.2,2.23617,22.1721,1.64422,0.0512014,-0.122652,-0.0354851,0.0180904,-0.357872,-0.0454528,0.185825,-0.0161343,-0.234446,-0.254145,0.197756,0.00913446,0.0799337,-0.0122054,-0.0641765,-0.0535902,0.0282546,0.0159806,0.122427,-0.0733284,0.0210848,0.66118,0.0328463,0.031869,0.0632397,1.08661,0.0622207,-0.406158,-0.364667,0.260369,0.177219,-0.135635,0.139093,-0.00775981,0.0307392,0.0177713,0.257828,-0.148183,0.0232137,0.531239
3,-16785.3,2.57812,22.214,1.70293,0.0488897,-0.0777279,-0.0381474,-0.022036,-0.366982,-0.0435621,0.203712,-0.014984,-0.344416,-0.222117,0.147484,0.010519,0.0460953,-0.0138233,-0.120598,-0.0449209,0.0242728,0.0114969,0.170488,-0.0772377,0.020791,0.552313,0.020975,0.0357609,0.0415745,1.13914,0.0938011,-0.646988,-0.320753,0.257719,0.190737,-0.129846,0.122107,0.0360797,0.00293038,0.0292827,0.240832,-0.121885,0.0817821,0.513811
3,-16967.7,2.48895,22.0458,1.66317,0.0519665,-0.168198,-0.134009,-0.223896,-0.285168,-0.0413989,0.342305,-0.013404,-0.233739,-0.152859,0.206412,0.00966189,0.0423635,-0.0124271,-0.115445,-0.0403107,0.0221901,0.0184137,0.239207,-0.104625,0.0247658,0.623883,0.0341672,0.0277151,0.0516989,0.861579,0.137693,-0.633183,-0.446002,0.269312,0.326852,-0.0351622,0.122769,0.124517,0.0458925,0.0769776,0.210145,-0.128048,0.0273938,0.445025
3,-16939.3,2.42012,22.1231,1.65136,0.0520864,-0.150635,-0.126219,-0.199476,-0.346797,-0.0404878,0.428744,-0.0133818,-0.316846,-0.135343,0.221643,0.00985834,0.0482494,-0.0125473,-0.125759,-0.0406193,0.0232836,0.0182293,0.214965,-0.101011,0.024065,0.593466,0.03457,0.0281784,0.0563747,0.903721,0.109759,-0.474353,-0.415585,0.267515,0.35085,-0.0390476,0.0748606,0.0986262,0.0330111,0.0551683,0.119361,-0.0751679,-0.00525567,0.355167
3,-16420.8,0.927306,23.5379,1.48396,0.0482173,-0.0715967,0.0454198,-0.0109654,-0.365384,-0.0388695,-0.39615,-0.0182488,-0.210094,-0.0915286,0.142886,0.0134268,0.0766365,-0.0124071,-0.0929027,-0.0316655,0.0281261,0.00855792,-0.0160187,-0.144977,0.0167122,0.350445,0.024647,0.0452171,0.0335667,1.77565,0.111521,-0.556183,-0.377044,0.256974,0.380576,-0.134446,0.090977,-0.0274522,0.0383626,0.0208795,0.272385,-0.110177,-0.0290943,0.439148
3,-16356.2,3.2507,21.7294,1.80524,0.0522347,-0.152387,-0.135421,-0.198264,-0.289767,-0.0400061,0.388856,-0.0132403,-0.237231,-0.14361,0.192983,0.0101678,0.0435113,-0.0124369,-0.116301,-0.0399729,0.0221905,0.0184047,0.223146,-0.10006,0.025144,0.510954,0.0345075,0.030308,0.0524169,0.787327,0.158953,-0.616343,-0.375091,0.257938,0.299938,-0.105288,0.151973,0.129023,0.00652382,0.078846,0.210857,-0.172964,0.0459655,0.489095
3,-16738.7,2.19783,22.2849,1.61588,0.0501222,-0.151539,-0.124286,-0.194157,-0.297309,-0.0370655,0.357471,-0.0132727,-0.238155,-0.143496,0.136494,0.0110735,0.0459106,-0.0127694,-0.089153,-0.0395752,0.0238603,0.0167983,0.21829,-0.0820015,0.0244668,0.528802,0.0337197,0.034473,0.0521618,1.00578,0.191519,-0.697325,-0.335205,0.265477,0.456367,-0.10243,0.0844167,0.116127,0.0115881,0.0526393,0.300059,-0.0919322,0.0616933,0.364347
3,-17228.4,2.01758,23.0303,1.65331,0.0503326,-0.124531,-0.0953759,-0.176551,-0.21105,-0.0393744,0.397906,-0.0123923,-0.253434,-0.156462,0.133325,0.0111303,0.0457997,-0.0114282,-0.107203,-0.0359271,0.0229645,0.0183319,0.183808,-0.0747783,0.0240431,0.415763,0.0305432,0.029407,0.0490861,1.24251,0.130977,-0.550745,-0.332855,0.264636,0.297811,-0.130834,0.114394,0.0441926,0.016494,0.0292128,0.27476,-0.123749,0.0389215,0.462417
3,-17141.4,3.00216,22.1273,1.75126,0.0493907,-0.164502,-0.134466,-0.231288,-0.300366,-0.0412624,0.416807,-0.0133706,-0.291462,-0.158068,0.185359,0.00969209,0.0443778,-0.0124244,-0.111409,-0.0396159,0.0227559,0.018608,0.210261,-0.105794,0.0246063,0.600848,0.0340857,0.0280069,0.0542597,0.799024,0.144749,-0.548167,-0.372227,0.266831,0.353037,-0.0835638,0.156861,0.144684,0.0270083,0.0866923,0.173722,-0.164657,0.0167913,0.479398
3,-16694.8,2.82053,22.0052,1.70928,0.0517537,-0.155061,-0.134045,-0.193546,-0.304653,-0.038878,0.382529,-0.0128595,-0.278514,-0.13682,0.208388,0.0102001,0.0453728,-0.0119533,-0.102241,-0.038945,0.0239727,0.0188243,0.237245,-0.1,0.0256315,0.602749,0.0359122,0.0295305,0.0554626,0.849405,0.126958,-0.606836,-0.399847,0.26258,0.288858,-0.0622247,0.126566,0.104328,0.0383778,0.0704517,0.100711,-0.120833,-0.0159007,0.409056
